LineCode,LineText,OriginalText,Comment,Speaker,StoryNode
line:fedeb0,你只是需要静待时机,you just gotta wait,,Original,FishTutChatStart
line:fa0c59,耐心是一切的关键,patience is key,,Original,FishTutChatStart
line:c98dd5,嗯,hmm,,Player,FishTutChatStart
line:3391fe,这可不是我的强项,not my strong suit,,Player,FishTutChatStart
line:6176a1,快看！,look alive!,,Original,FishTutNibbleStart
line:711ad5,有鱼要咬钩了,a fish is nibbling,,Original,FishTutNibbleStart
line:ec2b87,我应该现在就收线吗？,should i pull it out?,,Player,FishTutNibbleStart
line:ea2579,时机未到...,not yet...,,Original,FishTutNibbleStart
line:2d1808,你需要等鱼咬钩,ya gotta wait\nfor it to bite,,Original,FishTutNibbleStart
line:21ea75,就是现在！,now!,,Original,FishTutBiteStart
line:022e5a,按下<color=red>{{UseItemButton}}</color>来把它拉出来！,press <color=red>{{UseItemButton}}</color> to yank it out!,,Original,FishTutBiteStart
line:f28977,额啊啊啊,UHHH,,Player,FishTutPullStart
line:1b9660,我现在该怎么办！？,WHAT DO I DO NOW!?,,Player,FishTutPullStart
line:62edd4,"<color=red>按下<sprite name=""LStick"" tint=1></color>来将鱼拉向你\n所在的方向，然后<color=red>点按{{UseItemButton}}</color>来收线！",<color=red>pull back</color> AND <color=red>tap {{UseItemButton}}</color> to reel it in!,,Original,FishTutPullStart
line:0a85bc,身手不错,see?,,Original,FishTutDoneStart
line:797b04,你刚才的动作轻松得\n就像是在做派一样,easy as pie,,Original,FishTutDoneStart
line:a8f041,我不知道我会不会这么说,i dunno if i'd say that,,Player,FishTutDoneStart
line:938324,我对烘培一窍不通,i suck at baking,,Player,FishTutDoneStart
line:5d1fb5,我觉得我是指,i guess i mean,,Original,FishTutDoneStart
line:951cea,轻松得就像...,as easy as...,,Original,FishTutDoneStart
line:d50e44,...做掉—派？,...eating pie?,,Original,FishTutDoneStart
line:b792ef,你这么说我就明白了,i can get behind that,,Player,FishTutDoneStart
line:5a3560,抱歉，我掉到水里了,sorry i fell in the water,If you fell in the water during the fishing tutorial.,Player,FisherTalk
line:301d2a,这真是太尴尬了...,it's pretty embarrassing...,,Player,FisherTalk
line:6df5aa,没什么的,not at all,,Original,FisherTalk
line:106ccc,"你很有精神啊，孩子","you've got spirit, kid",,Original,FisherTalk
line:2d127f,所以我该拿这些鱼怎么办呢？,so what do i do with the fish?,,Player,FisherTalk
line:d22a1d,"你大可随心所欲，孩子","whatever you want, kid",,Original,FisherTalk
line:b3a844,额,well,,Player,FisherTalk
line:edae7d,谢谢你教我如何钓鱼,thanks for showing me how to fish,If you talk to them again.,Player,FisherTalk
line:7d90ad,这没什么的,no problem,If you fell in the water they'll say this.,Original,FisherTalk
line:4dde16,你最终会掌握窍门的,you'll get the hang\nof it eventually,,Original,FisherTalk
line:a1f06c,你是个天才,yer a natural,"If you didn't, they'll say this.",Original,FisherTalk
line:e15e41,我从来没这么觉得过！,i don't feel like one!,,Player,FisherTalk
line:f5e703,你好啊！,howdy!,,Original,FishBuyerStart
line:f86c61,钓到鱼了吗？,got any fish?,,Original,FishBuyerStart
line:5f8ba4,现在还没有！,not right now!,,Player,FishBuyerStart
line:3272ea,你好,howdy,,Original,FishBuyerStart
line:1aa413,嗨！,hi!,,Player,FishBuyerStart
line:9c378b,你在做什么呢？,whatcha doing?,,Player,FishBuyerStart
line:3af5c8,我在休息！,takin' a break!,,Original,FishBuyerStart
line:ebebee,哈哈,heh,,Original,FishBuyerStart
line:55ce13,"这事你谁也别说，好吗？","don't tell anyone, alright?",,Original,FishBuyerStart
line:35f2e4,我不会说的,i won't,,Player,FishBuyerStart
line:465370,我都不知道我该跟谁说！,i don't even know\nwho i'd tell!,,Player,FishBuyerStart
line:2dffb9,"哈哈，好啊","heh, good",,Original,FishBuyerStart
line:f34e5d,我现在真想快点下班啊,i can't wait to\nbe done today,,Original,FishBuyerStart
line:344b05,等我下班了之后,when my shift's over,,Original,FishBuyerStart
line:c78884,我打算去海上抓些\n稀有的鱼回来！,i'll be out catchin'\nme some rare fish!,,Original,FishBuyerStart
line:b1ae1b,"这算是我的一些小爱好吧，你明白吗","it's my hobby, ya see",,Original,FishBuyerStart
line:ffc7e7,如果你正好捕到了\n些鱼的话...,if you happen to net\nsome fish yourself...,,Original,FishBuyerStart
line:80b8d1,...可以把它们带给\n我，我拿硬币和你换！,...bring them to me and\ni'll trade ya coin!,,Original,FishBuyerStart
line:498ec5,我已经钓到一些鱼了！,i caught some fish already!,If you already have some fish.,Player,FishBuyerStart
line:e58d91,哦？,oh?,,Original,FishBuyerStart
line:e63e16,可以让我看看吗？,can i take a look at 'em?,,Original,FishBuyerStart
line:474bc1,如果我有钓竿的话我会的！,i would if i had\na fishing rod!,If you don't have the fishing rod.,Original,FishBuyerStart
line:9fd6f9,你知道吗,ya know,,Original,FishBuyerStart
line:9970ab,我的朋友bill也许能借你一根,my friend bill might be\nable to lend you one,,Original,FishBuyerStart
line:c59c53,他总是在外面钓鱼,he's out fishing all the time,,Original,FishBuyerStart
line:5109d5,听起来不错啊！,sounds good to me!,,Original,FishBuyerStart
line:440856,看看这个...,take a look at this...,Dialogue choice.,Player,FishBuyerMenu
line:1a0169,现在还是算了,not right now,Dialogue choice.,Player,FishBuyerMenu
line:367d35,好的,alrighty,,Original,FishBuyerMenu
line:3f698b,这就是全部了吗？,is that all?,,Original,BuyFishEnd
line:a459c7,看看这个...,take a look at this...,Dialogue choice.,Player,BuyFishEnd
line:b45043,这就是全部了！,that's all!,Dialogue choice.,Player,BuyFishEnd
line:50990b,和你做生意很愉快,pleasure doin'\nbusiness with ya,,Original,BuyFishEnd
line:3a381e,这就是现在全部了！,that's all for now!,,Original,BuyFishEnd
line:6d06d0,抱歉，朋友,sorry pal,,Original,BuyFishAgain
line:12195a,我已经有这种鱼了,i've already got that fish,,Original,BuyFishAgain
line:19ef60,但...,but...,,Original,BuyFishAgain
line:767d57,相同种类的鱼我可以\n用<color=red>鱼饵</color>来和你换！,i can trade you <color=red>bait</color> for fish\nyou've already given me!,,Original,BuyFishAgain
line:78df10,"当然，你不用鱼饵\n也能钓到鱼","sure, you can catch\nfish without bait",,Original,BuyFishAgain
line:c0e82a,但鱼饵可以<color=red>大幅增加</color>\n鱼上钩的速度！,but <color=red>it's a lot faster</color> with it!,,Original,BuyFishAgain
line:5a2721,这个我拿鱼饵和你换,i'll trade you bait for that,,Original,BuyFishAgain
line:e92255,回见！,till next time!,,Original,BuyFishCancel
line:61c4db,你真的很会钓鱼啊！,you're quite good at this!,If you've caught three fish.,Original,BuyFishAction
line:24427b,你应该带上我的日志,you should take my journal,,Original,BuyFishAction
line:e9c9ba,它可以帮你记录你\n钓上来的鱼的种类,it'll help ya keep track\nof the fish you've found,,Original,BuyFishAction
line:3ff5f0,所以,so,"Transitions to BuyFishEnd ""is that all?""",Original,BuyFishAction
line:1d1e6e,额，那么！,well now!,If you caught all ormal fish.,Original,BuyFishAction
line:f8c779,如果我没搞错的话,if i'm not mistaken,,Original,BuyFishAction
line:0aa198,似乎你已经把我日志上所记载的\n所有种类的鱼都钓到了！,it seems like you've gotten me\nall the fish from my journal!,,Original,BuyFishAction
line:01fa28,claire！,claire!,,Original,BuyFishAction
line:ede695,你在钓鱼这件事上\n真称得上是天赋异禀！,you've REALLY got\na knack for this!,,Original,BuyFishAction
line:fcd7dc,谢谢！,thanks!,,Player,BuyFishAction
line:044f51,嗯,hmm,,Original,BuyFishAction
line:bc62db,我这里有个你可能\n能用得上的东西,i've got something i think\nyou might find useful,,Original,BuyFishAction
line:fb202a,我觉得我应该能信任你,i think i can trust you with this,,Original,BuyFishAction
line:ae9b42,哇！,wow!,,Player,BuyFishAction
line:589568,真的好漂亮啊,it's very pretty,,Player,BuyFishAction
line:c61af9,它可以吸引到稀有的鱼,rare fish are drawn to it,,Original,BuyFishAction
line:6cd696,有了它的帮助，你应该能\n找到些有意思的鱼！,ya might find some\ninteresting fish with it!,,Original,BuyFishAction
line:c99a3d,不过可千万别把它给搞丢了,but don't lose it,,Original,BuyFishAction
line:582f35,它对我来说非常的珍贵,it's very precious to me,,Original,BuyFishAction
line:20f45e,它已经在我的家族中流传数代了,it's been passed down for\ngenerations within my family,,Original,BuyFishAction
line:b56eb9,哇,woah,,Player,BuyFishAction
line:166488,而且,also,,Original,BuyFishAction
line:91991d,它还是金子做的,it's also made of gold,,Original,BuyFishAction
line:92032c,所以,so,,Original,BuyFishAction
line:dd66ae,嗯,yeah,,Original,BuyFishAction
line:b9163e,别把它给搞丢了！,don't lose it!,,Original,BuyFishAction
line:c74434,我不会的！,i won't!,,Player,BuyFishAction
line:b56f2a,"{{FishName}}，是吧？","the {{FishName}}, eh?",This node is a series of quips that will be said when trading in the fish.,Original,BuyFishQuip
line:97bebb,这条鱼我给你{{FishPrice}}硬币,i'll give you {{FishPrice}} for it,,Original,BuyFishQuip
line:894a90,你快看呐！,would you look at that!,,Original,BuyFishQuip
line:07d9c0,{{FishName}}！,the {{FishName}}!,,Original,BuyFishQuip
line:88a69a,我可以给你{{FishPrice}}硬币来换它,i can give you {{FishPrice}} for it,,Original,BuyFishQuip
line:8b666f,干得不错,nice catch,,Original,BuyFishQuip
line:fd1bc1,{{FishName}}是我的最爱,the {{FishName}} is a\npersonal favourite of mine,,Original,BuyFishQuip
line:e586e5,我打算拿{{FishPrice}}硬币和你换,i'll trade you {{FishPrice}} coins for it,,Original,BuyFishQuip
line:7b947d,好样的！,good one!,,Original,BuyFishQuip
line:afa6f1,{{FishName}}曾经让我失手过,the {{FishName}} has\nevaded me for a while,,Original,BuyFishQuip
line:85a662,但现在可不一样了！,but no longer!,,Original,BuyFishQuip
line:33eb67,这条鱼我想给你{{FishPrice}}硬币,i'll give you {{FishPrice}} for it,,Original,BuyFishQuip
line:4b40dd,{{FishName}}...,the {{FishName}}...,,Original,BuyFishQuip
line:0f5fd0,我不太喜欢这个,not a fan of this one,,Original,BuyFishQuip
line:34830c,我被这种鱼咬过！,bit me once!,,Original,BuyFishQuip
line:5182f6,不过我也收这个！,but i'm still looking for it!,,Original,BuyFishQuip
line:a781ea,我会给你{{FishPrice}}硬币,i'll give you {{FishPrice}} coin,,Original,BuyFishQuip
line:b000f2,啊，{{FishName}},ah the {{FishName}},,Original,BuyFishQuip
line:94362f,这种鱼在神鹰峰很受欢迎,this one is popular here at hawk peak,,Original,BuyFishQuip
line:3f17f4,我打算给你...,i'll give you...,,Original,BuyFishQuip
line:be6b8e,...{{FishPrice}}硬币,...{{FishPrice}} coins for it,,Original,BuyFishQuip
line:b983f1,{{FishName}},the {{FishName}},,Original,BuyFishQuip
line:53d466,嗯,hmm,,Original,BuyFishQuip
line:09a6c0,我觉得{{FishPrice}}硬币是个不错的价格,i think {{FishPrice}} coins\nseems like a fair price,,Original,BuyFishQuip
line:af44d3,等等...,now hold on...,This is node is a series of quips that can be said when trading in a rare fish.,Original,BuyRareFishQuip
line:68b8f5,什么？！,what is THIS?!,,Original,BuyRareFishQuip
line:3932c2,稀有的{{FishName}}？！？,the rare {{FishName}}?!?,,Original,BuyRareFishQuip
line:33b39b,这可真是大收获啊！,that's a mighty catch right there!,,Original,BuyRareFishQuip
line:4b6053,我要给你{{FishPrice}}硬币来换这个！,i'll pay ya {{FishPrice}} coins for it!,,Original,BuyRareFishQuip
line:92a95e,"...呃，这是什么？","...now, what is this?",,Original,BuyRareFishQuip
line:57c68d,这条鱼我有点认不出来,i don't recognize this one,,Original,BuyRareFishQuip
line:628f42,...,...,,Original,BuyRareFishQuip
line:64082f,难道这是{{FishName}}吗？,is that the {{FishName}}?,,Original,BuyRareFishQuip
line:318344,这可真是一个罕见的发现！,that's a rare find!,,Original,BuyRareFishQuip
line:55326e,为了把它加到我的收藏里，\n我要给你{{FishPrice}}硬币！,i'll give you {{FishPrice}} to add\nit to my collection!,,Original,BuyRareFishQuip
line:6a3b6c,你一定是在开玩笑,you've GOT to be kidding me,,Original,BuyRareFishQuip
line:649c04,你竟然抓到了{{FishName}}！？,you netted the {{FishName}}!?,,Original,BuyRareFishQuip
line:f4fe1c,我的天呐！,gosh dang it!,,Original,BuyRareFishQuip
line:7ba8b6,你钓鱼方面的天赋也太强了！,you've really got\na knack for fishing!,,Original,BuyRareFishQuip
line:30fc6c,我从来都没这么想过！,i dunno about that!,,Player,BuyRareFishQuip
line:fe0468,呃,welp,,Original,BuyRareFishQuip
line:c9145d,我打算至少给你{{FishPrice}}硬币来换这条鱼！,i gotta give you at\nleast {{FishPrice}} coins for this!,,Original,BuyRareFishQuip
line:dd00eb,这到底怎么回事？！,WHAT THE HECKY?!,,Original,BuyRareFishQuip
line:167408,claire,claire,,Original,BuyRareFishQuip
line:e73033,你简直是钓鱼界的传奇！,you're a fishing legend!,,Original,BuyRareFishQuip
line:95aed6,{{FishName}}抓起来\n可没那么容易！,the {{FishName}}\nis one TRICKY catch!,,Original,BuyRareFishQuip
line:0cee57,我想，这条鱼我会\n给你\n{{FishPrice}}硬币！,i'll be givin' you\n{{FishPrice}} coin for that!,,Original,BuyRareFishQuip
line:11948d,我见到了什么！,well i'll be!,"This quip is a bit long, and is never repeated.",Original,BuyRareFishQuip
line:80ebac,竟然是{{FishName}}？,the {{FishName}} huh?,,Original,BuyRareFishQuip
line:c4e192,我们把时间稍微往回倒一下,we go way back,,Original,BuyRareFishQuip
line:ea1733,我已经有差不多五年\n没见过这种鱼了！,the last time i saw this guy\nwas almost FIVE whole years ago!,,Original,BuyRareFishQuip
line:e2023a,"你明白吧","ya see,",,Original,BuyRareFishQuip
line:49307f,我当时也把鱼给钩住了,i had it on the hook,,Original,BuyRareFishQuip
line:79fe4a,随后我就感受到了一股\n非常强大的拉力,it was givin' a real strong tug,,Original,BuyRareFishQuip
line:08d8a6,我是指,and i mean,,Original,BuyRareFishQuip
line:fbeb38,就感觉那条鱼-,like this fish-,,Original,BuyRareFishQuip
line:43ea55,身上有着那种强大到让你\n不敢相信的肌肉一样！,has got muscles like\nyou wouldn't believe!,,Original,BuyRareFishQuip
line:7fa3cf,它差点把我从船上\n给拖下来！,it nearly pulled me\noff the boat!,,Original,BuyRareFishQuip
line:5894ed,这不可能！,no way!,,Player,BuyRareFishQuip
line:1feda5,可能！,yeah way!,,Original,BuyRareFishQuip
line:5233ac,不管能是不能...,anyway...,,Original,BuyRareFishQuip
line:c96826,这条鱼我拿{{FishPrice}}硬币和你换！,i gotta give you {{FishPrice}}\ncoin for this one!,,Original,BuyRareFishQuip
line:9a2691,{{FishName}}！？,the {{FishName}}!?,The next quip begins here,Original,BuyRareFishQuip
line:e8eb1e,这可真是太棒了！,now that's a spectacular find!,,Original,BuyRareFishQuip
line:57e063,这条鱼我给你{{FishPrice}}硬币！,i'll give you {{FishPrice}} for it!,,Original,BuyRareFishQuip
line:231720,什-什么！？,WHA-WHAT!?,,Original,BuyRareFishQuip
line:cfe338,我在神鹰峰听说过\n{{FishName}}的传说,i've heard LEGENDS of the\n{{FishName}} at hawk peak,,Original,BuyRareFishQuip
line:19bd98,但它现在就...,but here it is...,,Original,BuyRareFishQuip
line:ba2d62,...就出现在\n我的眼-眼前！！,...in front of MY VERY OWN EYES!!,,Original,BuyRareFishQuip
